transcript_id	gene_id	biotype	log2FC	qval	five_prime	three_prime	intergenic	coding_prob
MSTRG.10605.11	MSTRG.10605	novel	6.25329753299726	0.0717273859048803	TRUE	TRUE	FALSE	0.348162984456914
MSTRG.29096.1	MSTRG.29096	novel	-0.48414375969283	0.0721603440058204	TRUE	TRUE	FALSE	0.957071541740423
MSTRG.17436.22	MSTRG.17436	novel	-5.23155140878139	0.0735172648005237	TRUE	TRUE	FALSE	0.105611458056131
MSTRG.7664.12	MSTRG.7664	novel	-1.90050062811895	0.0742861261209194	TRUE	TRUE	FALSE	0.999999999851202
MSTRG.6218.4	MSTRG.6218	novel	0.913767686069867	0.0742925411410535	TRUE	TRUE	FALSE	0.998274099417077
MSTRG.14336.1	MSTRG.14336	novel	0.840944193630875	0.0750310385998189	TRUE	TRUE	FALSE	0.927076696435457
MSTRG.23091.3	MSTRG.23091	novel	-1.35027203404597	0.0751619077569243	TRUE	TRUE	FALSE	0.758513663942631
MSTRG.28685.7	MSTRG.28685	novel	0.929669293569833	0.076638394287531	TRUE	TRUE	FALSE	0.000905728575313392
MSTRG.27822.1	MSTRG.27822	novel	-0.610505682176061	0.0772116200883246	TRUE	TRUE	FALSE	0.0151532579122105
MSTRG.17132.13	MSTRG.17132	novel	0.713175021469363	0.0775080110780611	TRUE	TRUE	FALSE	0.999303966773313
MSTRG.21729.1	MSTRG.21729	novel	-0.872296346534656	0.077542925144278	TRUE	TRUE	FALSE	0.315836594390992
MSTRG.27411.5	MSTRG.27411	novel	-0.565305036627447	0.0775565472261568	TRUE	TRUE	FALSE	4.26345618649889e-05
MSTRG.28438.2	MSTRG.28438	novel	1.76339264380784	0.0775966579023329	TRUE	TRUE	FALSE	0.258049262011336
MSTRG.29484.1	MSTRG.29484	novel	1.10348717970944	0.0786005412135569	TRUE	TRUE	FALSE	2.16655154419362e-05
MSTRG.3550.3	MSTRG.3550	novel	-0.537658404526077	0.0816116415776614	TRUE	TRUE	FALSE	0.274837190516244
MSTRG.913.6	MSTRG.913	novel	6.2078363114456	0.082107481890994	TRUE	TRUE	FALSE	0.869516211426639
MSTRG.4486.2	MSTRG.4486	novel	-0.771719116040398	0.082933938858012	TRUE	TRUE	FALSE	0.00460148834002894
MSTRG.28745.1	MSTRG.28745	novel	1.33417593473039	0.0836093223581798	TRUE	TRUE	FALSE	0.99837104573055
MSTRG.2383.3	MSTRG.2383	novel	1.87663366861235	0.0843204200721014	TRUE	TRUE	FALSE	0.400756285900137
MSTRG.17682.3	MSTRG.17682	novel	-3.90846139991228	0.0843388975929341	TRUE	TRUE	FALSE	3.27723688930714e-07
MSTRG.17331.5	MSTRG.17331	novel	-0.6015801240644	0.0846819434801421	TRUE	TRUE	FALSE	0.0124099286302789
MSTRG.6502.2	MSTRG.6502	novel	2.12000524733122	0.0853882619013955	TRUE	TRUE	FALSE	0.00218019326773441
MSTRG.10527.3	MSTRG.10527	novel	1.40562405279236	0.0857093616034421	TRUE	TRUE	FALSE	5.67274550801834e-07
MSTRG.4808.8	MSTRG.4808	novel	6.28007193053186	0.0862068988345354	TRUE	TRUE	FALSE	0.0313806177617302
MSTRG.12193.2	MSTRG.12193	novel	0.894549219110882	0.088910248455007	TRUE	TRUE	FALSE	0.997461660516011
MSTRG.945.5	MSTRG.945	novel	-1.39029117352933	0.0892764614721505	TRUE	TRUE	FALSE	0.950842354886079
MSTRG.19157.3	MSTRG.19157	novel	1.45789032840849	0.0903598861846382	TRUE	TRUE	FALSE	0.932779002065629
MSTRG.28898.3	MSTRG.28898	novel	-0.813933144265743	0.0914183179370373	TRUE	TRUE	FALSE	0.117606056627676
MSTRG.9275.12	MSTRG.9275	novel	-4.9666365294829	0.0916348827945977	TRUE	TRUE	FALSE	0.995781862420784
MSTRG.19974.3	MSTRG.19974	novel	-4.72180237579904	0.0929406877513496	TRUE	TRUE	FALSE	0.999989637830363
MSTRG.8905.17	MSTRG.8905	novel	-1.86673438400305	0.0930106840546898	TRUE	TRUE	FALSE	0.986667168268132
MSTRG.19835.1	MSTRG.19835	novel	0.811355664845814	0.0940007149136936	TRUE	TRUE	FALSE	3.28755593066163e-07
MSTRG.17480.13	MSTRG.17480	novel	-1.06307876386942	0.0951803498251146	TRUE	TRUE	FALSE	0.000285937595874906
MSTRG.17838.4	MSTRG.17838	novel	-0.750598537185528	0.0982784803182519	TRUE	TRUE	FALSE	0.835830718936682
MSTRG.28883.12	MSTRG.28883	novel	0.687535504932981	0.0995855129144457	TRUE	TRUE	FALSE	0.915687962600246
MSTRG.29624.8	MSTRG.29624	novel	-1.12139902579777	0.100052537810923	TRUE	TRUE	FALSE	1.25822192336488e-06
MSTRG.2278.1	MSTRG.2278	novel	-0.685544794892106	0.100086045071548	TRUE	TRUE	FALSE	0.0868716412610222
MSTRG.3353.3	MSTRG.3353	novel	1.07033143532424	0.101581833445286	TRUE	TRUE	FALSE	0.0082551646604844
MSTRG.1350.1	MSTRG.1350	novel	-0.49794194367423	0.101958503567408	TRUE	TRUE	FALSE	0.0828816189841029
MSTRG.4475.2	MSTRG.4475	novel	-0.764353139587891	0.101972051130212	TRUE	TRUE	FALSE	0.00249176643455803
MSTRG.4004.4	MSTRG.4004	novel	-3.86249704681576	0.10771955310354	TRUE	TRUE	FALSE	0.0926902653806415
MSTRG.22888.4	MSTRG.22888	novel	1.05250733587528	0.10835292869622	TRUE	TRUE	FALSE	0.000177832572334647
MSTRG.2442.3	MSTRG.2442	novel	-0.618319491596267	0.109087286265044	TRUE	TRUE	FALSE	0.331923577331902
MSTRG.3874.6	MSTRG.3874	novel	-0.723375867867712	0.109752056497997	TRUE	TRUE	FALSE	0.999990710114725
MSTRG.27740.1	MSTRG.27740	novel	-0.487829584804477	0.11026790037127	TRUE	TRUE	FALSE	0.555194133906075
MSTRG.7557.1	MSTRG.7557	novel	4.97277939746814	0.110840209876768	TRUE	TRUE	FALSE	0.419403098276358
MSTRG.20864.3	MSTRG.20864	novel	-0.850542799288187	0.110977521819375	TRUE	TRUE	FALSE	0.0065312461780522
MSTRG.20864.6	MSTRG.20864	novel	5.73856561192206	0.112704916838927	TRUE	TRUE	FALSE	0.998275277104966
MSTRG.14985.12	MSTRG.14985	novel	0.528479766596756	0.11385316926663	TRUE	TRUE	FALSE	0.519236557573556
MSTRG.17686.9	MSTRG.17686	novel	-1.30663062536115	0.114323416528211	TRUE	TRUE	FALSE	0.000161379784453308
MSTRG.18384.2	MSTRG.18384	novel	1.11890380741995	0.114782368654371	TRUE	TRUE	FALSE	0.0563504445883197
MSTRG.29366.2	MSTRG.29366	novel	-0.676631330947788	0.114782368654371	TRUE	TRUE	FALSE	2.22044604925031e-16
MSTRG.17181.7	MSTRG.17181	novel	-4.48501453994269	0.115273992809171	TRUE	TRUE	FALSE	0.732008465535879
MSTRG.24042.12	MSTRG.24042	novel	0.828137367702809	0.115273992809171	TRUE	TRUE	FALSE	0.90988916026464
MSTRG.25281.5	MSTRG.25281	novel	3.83198498986454	0.115273992809171	TRUE	TRUE	FALSE	0.625259133475608
MSTRG.26495.1	MSTRG.26495	novel	1.12654243983686	0.115328984161461	TRUE	TRUE	FALSE	0.999913452305662
MSTRG.6700.7	MSTRG.6700	novel	-1.44948324266605	0.117758358880965	TRUE	TRUE	FALSE	0.0752918932049202
MSTRG.27969.1	MSTRG.27969	novel	-1.26701778929063	0.117818499457004	TRUE	TRUE	FALSE	0.0538734024764279
MSTRG.7604.2	MSTRG.7604	novel	-1.11968574184247	0.117818499457004	TRUE	TRUE	FALSE	0.845056015989848
MSTRG.12914.3	MSTRG.12914	novel	5.75330242835722	0.117980045406822	TRUE	TRUE	FALSE	0.999919668096182
MSTRG.17418.3	MSTRG.17418	novel	1.08733696279988	0.119287091892165	TRUE	TRUE	FALSE	0.00922764871793512
MSTRG.17958.12	MSTRG.17958	novel	2.62773682538101	0.120823026552429	TRUE	TRUE	FALSE	0.00532517004884339
MSTRG.23772.2	MSTRG.23772	novel	-0.593482477864764	0.12216931089871	TRUE	TRUE	FALSE	0.171994249345094
MSTRG.28763.3	MSTRG.28763	novel	0.745317239488813	0.122418404618857	TRUE	TRUE	FALSE	0.718661402540738
MSTRG.1686.2	MSTRG.1686	novel	0.757598304488383	0.123864062099104	TRUE	TRUE	FALSE	0.105431857388846
MSTRG.14316.3	MSTRG.14316	novel	-0.872772566420964	0.123880880967678	TRUE	TRUE	FALSE	0.999406017778285
MSTRG.15544.16	MSTRG.15544	novel	-0.967184557201047	0.12670847437304	TRUE	TRUE	FALSE	0.153333621232945
MSTRG.22714.6	MSTRG.22714	novel	-5.39279187319283	0.127941373532251	TRUE	TRUE	FALSE	0.0027773651430017
MSTRG.4493.3	MSTRG.4493	novel	-0.820890458036339	0.12820169004885	TRUE	TRUE	FALSE	0.899849285673228
MSTRG.25587.14	MSTRG.25587	novel	-2.66724546338357	0.12859602245348	TRUE	TRUE	FALSE	0.0022639276322581
MSTRG.13019.4	MSTRG.13019	novel	0.781249551479358	0.12915163845193	TRUE	TRUE	FALSE	0.985517435340446
MSTRG.929.7	MSTRG.929	novel	6.24243920157322	0.12915163845193	TRUE	TRUE	FALSE	0.775381172102526
MSTRG.15191.1	MSTRG.15191	novel	-0.735723269948955	0.129917843344027	TRUE	TRUE	FALSE	0.999999429893522
MSTRG.739.6	MSTRG.739	novel	0.906175269893448	0.129923795997972	TRUE	TRUE	FALSE	0.0493278117047934
MSTRG.26921.3	MSTRG.26921	novel	-0.638648472342032	0.1301137349017	TRUE	TRUE	FALSE	0.151454248712807
MSTRG.16286.4	MSTRG.16286	novel	-1.13946188240078	0.132879376398399	TRUE	TRUE	FALSE	0.113250634764069
MSTRG.16942.4	MSTRG.16942	novel	-1.80786798762649	0.133621745626937	TRUE	TRUE	FALSE	0.160594812890798
MSTRG.29542.3	MSTRG.29542	novel	-0.410789451158766	0.134188889588257	TRUE	TRUE	FALSE	0.00968425632265742
MSTRG.19286.3	MSTRG.19286	novel	-0.601802525126548	0.135577105768356	TRUE	TRUE	FALSE	0.993216693838412
MSTRG.22949.7	MSTRG.22949	novel	-1.94080862850544	0.135577105768356	TRUE	TRUE	FALSE	2.11524455371205e-06
MSTRG.12224.54	MSTRG.12224	novel	-1.60305042186489	0.136533784162086	TRUE	TRUE	FALSE	0.447680927653999
MSTRG.1230.2	MSTRG.1230	novel	0.629440866975039	0.136865460960746	TRUE	TRUE	FALSE	0.999794026934622
MSTRG.16287.14	MSTRG.16287	novel	-5.43781875026957	0.137623299378399	TRUE	TRUE	FALSE	0.00896576867557675
MSTRG.23704.6	MSTRG.23704	novel	0.746971790796034	0.138089997979862	TRUE	TRUE	FALSE	0.445451056231531
MSTRG.23118.3	MSTRG.23118	novel	1.35475480093209	0.138287971922287	TRUE	TRUE	FALSE	0.000696560118611715
MSTRG.19292.10	MSTRG.19292	novel	5.96552208979571	0.138325600656537	TRUE	TRUE	FALSE	0.999534196094702
MSTRG.5408.3	MSTRG.5408	novel	1.10785840591486	0.138410453875414	TRUE	TRUE	FALSE	0.786885648056328
MSTRG.5914.10	MSTRG.5914	novel	5.48341038022999	0.138421709741498	TRUE	TRUE	FALSE	0.0130244900954355
MSTRG.19286.2	MSTRG.19286	novel	5.38046305122958	0.138667839685876	TRUE	TRUE	FALSE	0.993223340061425
MSTRG.16937.7	MSTRG.16937	novel	-0.550524539942513	0.138766243817967	TRUE	TRUE	FALSE	0.511326796174892
MSTRG.3055.10	MSTRG.3055	novel	-1.32086683714902	0.13890973972038	TRUE	TRUE	FALSE	0.00457057604586057
MSTRG.26413.3	MSTRG.26413	novel	0.930606760333713	0.140255225744635	TRUE	TRUE	FALSE	0.248978352229455
MSTRG.13596.2	MSTRG.13596	novel	0.612107338876169	0.140367174054073	TRUE	TRUE	FALSE	0.998171664528109
MSTRG.14678.17	MSTRG.14678	novel	5.86539563678368	0.141222339016415	TRUE	TRUE	FALSE	0.982161926994953
MSTRG.8880.13	MSTRG.8880	novel	-0.955435565253706	0.14472059077561	TRUE	TRUE	FALSE	0.0368928295936344
MSTRG.28784.9	MSTRG.28784	novel	1.15813332058717	0.145409652780989	TRUE	TRUE	FALSE	0.995054269342216
MSTRG.16937.3	MSTRG.16937	novel	-4.9929163619975	0.146084095029217	TRUE	TRUE	FALSE	0.508942620054917
MSTRG.15688.9	MSTRG.15688	novel	-1.01542588030219	0.147110035705342	TRUE	TRUE	FALSE	0.150386276223807
MSTRG.14916.4	MSTRG.14916	novel	1.13290536159671	0.150837951002527	TRUE	TRUE	FALSE	0.999998314833779
MSTRG.16579.1	MSTRG.16579	novel	-0.719687629512766	0.152318726585713	TRUE	TRUE	FALSE	0.249785662949666
MSTRG.15703.14	MSTRG.15703	novel	0.661312499267618	0.153524393806931	TRUE	TRUE	FALSE	0.953833788560407
MSTRG.13717.4	MSTRG.13717	novel	0.826608207645401	0.154157836031056	TRUE	TRUE	FALSE	0.976672365191116
MSTRG.4001.1	MSTRG.4001	novel	-2.41270284855762	0.155599191630519	TRUE	TRUE	FALSE	0.341010658776908
MSTRG.19838.6	MSTRG.19838	novel	-0.375096547505888	0.156259536108911	TRUE	TRUE	FALSE	0.136790325981567
MSTRG.1855.4	MSTRG.1855	novel	-4.17891191015076	0.157970084826084	TRUE	TRUE	FALSE	0.0999093577771366
MSTRG.15710.9	MSTRG.15710	novel	-1.09857456921856	0.159603595525183	TRUE	TRUE	FALSE	0.997364122945985
MSTRG.2442.6	MSTRG.2442	novel	0.871455434504721	0.159649818071953	TRUE	TRUE	FALSE	0.33193573629716
MSTRG.11882.5	MSTRG.11882	novel	4.64528651249569	0.159887456087012	TRUE	TRUE	FALSE	0.272211011494475
MSTRG.28588.17	MSTRG.28588	novel	0.687200191435795	0.160935296420651	TRUE	TRUE	FALSE	0.729250815075817
MSTRG.28723.3	MSTRG.28723	novel	1.04688098275457	0.160938592943755	TRUE	TRUE	FALSE	0.6871557785203
MSTRG.14660.3	MSTRG.14660	novel	-5.00203904839961	0.162081653936994	TRUE	TRUE	FALSE	0.779126415334526
MSTRG.12449.20	MSTRG.12449	novel	-1.09634423629332	0.164934855818692	TRUE	TRUE	FALSE	0.837587686359319
MSTRG.27041.2	MSTRG.27041	novel	-0.474555099056222	0.165590522498496	TRUE	TRUE	FALSE	0.000408383897262652
MSTRG.7116.6	MSTRG.7116	novel	-0.847301274961161	0.165755593685156	TRUE	TRUE	FALSE	0.416755816830815
MSTRG.5229.6	MSTRG.5229	novel	-1.82477339890266	0.169306159344556	TRUE	TRUE	FALSE	0.674075128061088
MSTRG.15201.3	MSTRG.15201	novel	0.906971718700611	0.170099987676789	TRUE	TRUE	FALSE	0.998106506542601
MSTRG.19794.3	MSTRG.19794	novel	-1.86913680562797	0.170099987676789	TRUE	TRUE	FALSE	0.203853029555953
MSTRG.10118.10	MSTRG.10118	novel	-4.61232438406883	0.171126696790179	TRUE	TRUE	FALSE	0.357643015302851
MSTRG.1995.1	MSTRG.1995	novel	-0.410940427322912	0.17130378207976	TRUE	TRUE	FALSE	0.0372852111931442
MSTRG.10635.6	MSTRG.10635	novel	0.713993510628257	0.172090783776284	TRUE	TRUE	FALSE	0.953952452002407
MSTRG.11499.2	MSTRG.11499	novel	0.70304508417728	0.172386944005575	TRUE	TRUE	FALSE	0.00113950853478957
MSTRG.9677.3	MSTRG.9677	novel	-0.453771557332011	0.173579841350348	TRUE	TRUE	FALSE	0.411232175378775
MSTRG.22364.2	MSTRG.22364	novel	1.40263414548534	0.175369543713598	TRUE	TRUE	FALSE	0.733772672800963
MSTRG.8591.3	MSTRG.8591	novel	-0.830662623546389	0.178207611522995	TRUE	TRUE	FALSE	0.889079669799618
MSTRG.28535.2	MSTRG.28535	novel	0.960018184017497	0.178375918875677	TRUE	TRUE	FALSE	0.863376573356506
MSTRG.19348.4	MSTRG.19348	novel	-0.638412812152613	0.178671697508862	TRUE	TRUE	FALSE	0.210742305969478
MSTRG.4534.6	MSTRG.4534	novel	0.774241825638687	0.17908696358858	TRUE	TRUE	FALSE	0.881271408493592
MSTRG.9822.1	MSTRG.9822	novel	-5.42504909827244	0.179136560523614	TRUE	TRUE	FALSE	0.0679407841588184
MSTRG.24898.3	MSTRG.24898	novel	1.63825170851213	0.180149268092867	TRUE	TRUE	FALSE	0.373289552276966
MSTRG.27932.4	MSTRG.27932	novel	-0.588436463686757	0.180299266086713	TRUE	TRUE	FALSE	0.99999975263874
MSTRG.4003.10	MSTRG.4003	novel	-0.424424744131906	0.181994441326432	TRUE	TRUE	FALSE	0.00411076480056712
MSTRG.29170.9	MSTRG.29170	novel	0.590640514105876	0.18345167946191	TRUE	TRUE	FALSE	0.356665489496259
MSTRG.16001.2	MSTRG.16001	novel	-0.716813695440952	0.184051253183339	TRUE	TRUE	FALSE	0.583829181879084
MSTRG.12753.3	MSTRG.12753	novel	4.2739146931767	0.184108168862499	TRUE	TRUE	FALSE	0.985771906000935
MSTRG.26939.4	MSTRG.26939	novel	-0.39460012419751	0.184108168862499	TRUE	TRUE	FALSE	0.00235732254088666
MSTRG.9025.2	MSTRG.9025	novel	-1.96417084415034	0.186064365035432	TRUE	TRUE	FALSE	0.684707598504573
MSTRG.13469.30	MSTRG.13469	novel	-0.51615025164658	0.186705257093581	TRUE	TRUE	FALSE	0.0188461576612344
MSTRG.22477.1	MSTRG.22477	novel	2.40098971080386	0.187560586665943	TRUE	TRUE	FALSE	0.648250590148524
MSTRG.25860.4	MSTRG.25860	novel	5.80601611563547	0.18767457104677	TRUE	TRUE	FALSE	7.17836492246655e-05
MSTRG.16519.10	MSTRG.16519	novel	-5.44882869144795	0.188239509035477	TRUE	TRUE	FALSE	0.0147123290561481
MSTRG.17045.1	MSTRG.17045	novel	-4.99150310941526	0.189735286404901	TRUE	TRUE	FALSE	0.000734457315718178
MSTRG.17665.2	MSTRG.17665	novel	-0.686710360259245	0.190038957640831	TRUE	TRUE	FALSE	1
MSTRG.10305.9	MSTRG.10305	novel	2.02428645687859	0.19056841140643	TRUE	TRUE	FALSE	0.000149234763048292
MSTRG.12875.1	MSTRG.12875	novel	-2.08395327948577	0.192191908921521	TRUE	TRUE	FALSE	0.939682717987133
MSTRG.12812.2	MSTRG.12812	novel	1.36728105533309	0.192481987498851	TRUE	TRUE	FALSE	0.31764331292757
MSTRG.28467.5	MSTRG.28467	novel	-5.32032696708643	0.193281850748568	TRUE	TRUE	FALSE	0.236425226243581
MSTRG.5590.3	MSTRG.5590	novel	0.705485143833491	0.193352327379411	TRUE	TRUE	FALSE	0.344335806554889
MSTRG.28735.1	MSTRG.28735	novel	1.21778401420477	0.195639362842236	TRUE	TRUE	FALSE	0.952063307816392
MSTRG.5149.3	MSTRG.5149	novel	1.24381829069974	0.196072789073502	TRUE	TRUE	FALSE	0.769029201007429
MSTRG.15617.4	MSTRG.15617	novel	0.563422860740169	0.196225120005173	TRUE	TRUE	FALSE	0.0116765261521517
MSTRG.16942.3	MSTRG.16942	novel	-1.8117318575103	0.196300032027766	TRUE	TRUE	FALSE	0.587830248904481
MSTRG.27861.10	MSTRG.27861	novel	-4.02789305105239	0.196435301494062	TRUE	TRUE	FALSE	0.25334269438985
MSTRG.16024.5	MSTRG.16024	novel	1.31294457416536	0.19796762979867	TRUE	TRUE	FALSE	0.00232501153391846
MSTRG.15313.2	MSTRG.15313	novel	-0.778670223609761	0.198436716253172	TRUE	TRUE	FALSE	0.999999839159043
MSTRG.21155.18	MSTRG.21155	novel	0.517024016548352	0.198693814551794	TRUE	TRUE	FALSE	0.0324423356796724
MSTRG.7836.6	MSTRG.7836	novel	2.13507079436504	0.199059149025628	TRUE	TRUE	FALSE	0.945885499083787
MSTRG.3934.1	MSTRG.3934	novel	-4.59148682874644	0.199637619694835	TRUE	TRUE	FALSE	0.999630290112276
MSTRG.19171.4	MSTRG.19171	novel	-0.549247728377006	0.200640122759247	TRUE	TRUE	FALSE	0.159977179550746
MSTRG.15391.5	MSTRG.15391	novel	0.937961914715131	0.201200702995174	TRUE	TRUE	FALSE	0.6928779873173
MSTRG.25327.5	MSTRG.25327	novel	-1.03691901995514	0.202331164112523	TRUE	TRUE	FALSE	0.399651055899881
MSTRG.943.2	MSTRG.943	novel	-0.739060222380449	0.203118345795697	TRUE	TRUE	FALSE	0.800886542636481
MSTRG.28238.2	MSTRG.28238	novel	0.633519732585747	0.20411115211689	TRUE	TRUE	FALSE	0.000380883519723539
MSTRG.3017.3	MSTRG.3017	novel	7.3260645990894	0.204114420129314	TRUE	TRUE	FALSE	0.00154403959367148
MSTRG.15003.1	MSTRG.15003	novel	0.514641254602381	0.207088585787135	TRUE	TRUE	FALSE	0.998863270007741
MSTRG.2659.2	MSTRG.2659	novel	-0.556837502712365	0.207853392382718	TRUE	TRUE	FALSE	0.00643814303853965
MSTRG.29430.11	MSTRG.29430	novel	-0.589933045714072	0.209091337095951	TRUE	TRUE	FALSE	0.0145784458873061
MSTRG.20528.4	MSTRG.20528	novel	-5.77705826900281	0.210677824479384	TRUE	TRUE	FALSE	0.00538997005243578
MSTRG.3839.2	MSTRG.3839	novel	-0.637000121872604	0.210870159575873	TRUE	TRUE	FALSE	0.589162755276054
MSTRG.915.5	MSTRG.915	novel	1.08954821367121	0.210870159575873	TRUE	TRUE	FALSE	0.00178391764132619
MSTRG.3055.12	MSTRG.3055	novel	-1.69787775777195	0.211811468147023	TRUE	TRUE	FALSE	0.00457257220035983
MSTRG.8898.3	MSTRG.8898	novel	-0.785273452615896	0.212333011257699	TRUE	TRUE	FALSE	0.308457877250418
MSTRG.2017.13	MSTRG.2017	novel	0.841505959639918	0.216275581396929	TRUE	TRUE	FALSE	0.658077665375559
MSTRG.3234.2	MSTRG.3234	novel	0.515704966045367	0.21749807373346	TRUE	TRUE	FALSE	0.0074187995681177
MSTRG.9324.5	MSTRG.9324	novel	-0.478956373105767	0.217533274846919	TRUE	TRUE	FALSE	0.0286868919712801
MSTRG.13554.1	MSTRG.13554	novel	0.595290232901727	0.217895846301253	TRUE	TRUE	FALSE	0.679288309251028
MSTRG.26829.2	MSTRG.26829	novel	-2.73749086843275	0.218193826018961	TRUE	TRUE	FALSE	0.993905917114258
MSTRG.6319.4	MSTRG.6319	novel	-0.68059179963087	0.218584839431851	TRUE	TRUE	FALSE	2.59980528838255e-06
MSTRG.29065.5	MSTRG.29065	novel	-0.824796043264895	0.218605792910536	TRUE	TRUE	FALSE	0.0301094914071497
MSTRG.25688.3	MSTRG.25688	novel	-0.661022555962558	0.218873297727665	TRUE	TRUE	FALSE	0.046228116181983
MSTRG.27950.3	MSTRG.27950	novel	-0.692578417655304	0.219492251128704	TRUE	TRUE	FALSE	0.684146949799916
MSTRG.1415.3	MSTRG.1415	novel	0.962478898892212	0.21949825399303	TRUE	TRUE	FALSE	0.01462837699327
MSTRG.2278.4	MSTRG.2278	novel	-0.591859501786268	0.220609287842721	TRUE	TRUE	FALSE	0.0250986540117416
MSTRG.24348.7	MSTRG.24348	novel	-1.06787219858019	0.220610513502896	TRUE	TRUE	FALSE	0.0846078067121213
MSTRG.6153.4	MSTRG.6153	novel	0.807287114592565	0.220843592621025	TRUE	TRUE	FALSE	0.00213458193473634
MSTRG.15205.6	MSTRG.15205	novel	-4.95244585955849	0.221451014632855	TRUE	TRUE	FALSE	0.0682108619055576
MSTRG.19959.3	MSTRG.19959	novel	5.19830602072462	0.221451014632855	TRUE	TRUE	FALSE	0.0130542415622837
MSTRG.4829.4	MSTRG.4829	novel	-1.10086226862491	0.223612860940326	TRUE	TRUE	FALSE	0.00550797923659997
MSTRG.25971.8	MSTRG.25971	novel	0.841637189190392	0.224862570548188	TRUE	TRUE	FALSE	0.0263163590223191
MSTRG.28437.4	MSTRG.28437	novel	3.36903279216299	0.225816256219595	TRUE	TRUE	FALSE	0.999405808676157
MSTRG.8473.2	MSTRG.8473	novel	-0.545963697494654	0.225827528294518	TRUE	TRUE	FALSE	0.000653329899623121
MSTRG.27582.3	MSTRG.27582	novel	-0.54676828222123	0.2265568035348	TRUE	TRUE	FALSE	1
MSTRG.28763.4	MSTRG.28763	novel	1.48789914193889	0.230001565903452	TRUE	TRUE	FALSE	0.996066766572096
MSTRG.17107.5	MSTRG.17107	novel	-0.690833064208321	0.231119646794203	TRUE	TRUE	FALSE	3.99449204781478e-05
MSTRG.20133.5	MSTRG.20133	novel	-2.0084879688235	0.231143232198728	TRUE	TRUE	FALSE	0.217462817701155
MSTRG.10635.13	MSTRG.10635	novel	-5.85805450664337	0.234188439490705	TRUE	TRUE	FALSE	0.953974124393419
MSTRG.20594.2	MSTRG.20594	novel	1.79414495668512	0.235575602579909	TRUE	TRUE	FALSE	0.989665005430235
MSTRG.15158.5	MSTRG.15158	novel	-1.99797383439988	0.235874072641255	TRUE	TRUE	FALSE	0.651352066561793
MSTRG.2879.3	MSTRG.2879	novel	0.938448732976259	0.236351651230975	TRUE	TRUE	FALSE	0.957938580945739
MSTRG.5372.5	MSTRG.5372	novel	4.93852190867864	0.236351651230975	TRUE	TRUE	FALSE	0.835935124138993
MSTRG.23069.7	MSTRG.23069	novel	-1.1676772379784	0.238022006972681	TRUE	TRUE	FALSE	0.00105480801784565
MSTRG.24248.13	MSTRG.24248	novel	4.49112191324488	0.238022006972681	TRUE	TRUE	FALSE	0.453322405803893
MSTRG.9275.15	MSTRG.9275	novel	-0.897672291621517	0.238129776141118	TRUE	TRUE	FALSE	0.995784164897594
MSTRG.10253.3	MSTRG.10253	novel	-5.34791461011429	0.240676312550264	TRUE	TRUE	FALSE	0.999999500272845
MSTRG.12859.2	MSTRG.12859	novel	-5.91539499118056	0.242556039430499	TRUE	TRUE	FALSE	0.00908370329439775
MSTRG.1846.2	MSTRG.1846	novel	0.781232260753856	0.242864580063153	TRUE	TRUE	FALSE	0.527251022249006
MSTRG.18534.2	MSTRG.18534	novel	0.502235700031073	0.24365364195021	TRUE	TRUE	FALSE	0.991692929016957
MSTRG.17075.5	MSTRG.17075	novel	0.892619739741378	0.244538888433329	TRUE	TRUE	FALSE	0.978457121167894
MSTRG.5151.12	MSTRG.5151	novel	0.694407199242453	0.24538586577434	TRUE	TRUE	FALSE	0.384271057907526
MSTRG.5110.6	MSTRG.5110	novel	-5.07299114718603	0.245855046489095	TRUE	TRUE	FALSE	0.999999278839263
MSTRG.4578.14	MSTRG.4578	novel	-0.945643899474202	0.245864405827302	TRUE	TRUE	FALSE	0.966512386451037
MSTRG.23283.9	MSTRG.23283	novel	-0.806971974032874	0.248335026605021	TRUE	TRUE	FALSE	0.00928890672029918
MSTRG.23337.2	MSTRG.23337	novel	3.239534240035	0.248976204198963	TRUE	TRUE	FALSE	0.204341742982058
MSTRG.2137.5	MSTRG.2137	novel	-1.36972392548756	0.25018169235779	TRUE	TRUE	FALSE	0.0236382243770588
MSTRG.17365.1	MSTRG.17365	novel	-0.774617226671293	0.25093121487404	TRUE	TRUE	FALSE	0.0544182204635357
MSTRG.22439.4	MSTRG.22439	novel	0.635614277916789	0.251918988353358	TRUE	TRUE	FALSE	0.0318112237857023
MSTRG.18647.1	MSTRG.18647	novel	3.63911937820091	0.252161575468673	TRUE	TRUE	FALSE	0.11386474707047
MSTRG.14971.22	MSTRG.14971	novel	0.789171076482057	0.25310359945257	TRUE	TRUE	FALSE	0.087193682979778
